player,hands,all-in_adj_bb,all-in_adj_bb_100,my_c_all-in_adj,vpip,pfr,call_any_pfr,3bet_pf,fold_to_3bet,4bet_pf,fold_to_4bet+,limp,total_af,cbet_f,cbet_t,cbet_r,fold_to_f_cbet,fold_to_t_cbet,fold_to_r_cbet,xr_flop,xr_turn,xr_river,fold_to_f_xr,fold_to_t_xr,fold_to_r_xr
apocalipsenow,60,-12.16,-20.27,-3.04,59.65,0.0,60.0,0.0,50.0,0.0,,70.97,0.43,,,,57.14,25.0,50.0,0.0,0.0,0.0,,,
owlzee89,60,-202.96,-338.27,-50.74,68.97,12.07,69.23,9.52,20.0,0.0,,66.67,1.0,66.67,100.0,100.0,16.67,50.0,0.0,0.0,0.0,0.0,0.0,,
fakira_92,60,24.96,41.6,6.24,37.5,33.93,16.67,7.69,75.0,0.0,0.0,0.0,4.0,87.5,100.0,100.0,50.0,100.0,,0.0,0.0,0.0,0.0,,
COOLX44,60,-1.72,-2.87,-0.43,32.2,8.47,37.04,8.7,75.0,0.0,,21.62,1.1,100.0,100.0,,12.5,66.67,100.0,25.0,0.0,0.0,,,
camerondz,60,6.96,11.6,1.74,32.2,15.25,24.14,0.0,100.0,0.0,,10.34,5.0,50.0,100.0,100.0,50.0,100.0,,0.0,0.0,,,,
Tschan1306,60,-31.36,-52.27,-7.84,43.33,10.0,35.48,3.57,66.67,0.0,100.0,33.33,9.5,75.0,0.0,,40.0,,,25.0,0.0,,,,
Im.lock.bl.,60,-144.2,-240.33,-36.05,33.33,23.33,34.62,9.52,40.0,0.0,,0.0,0.8,25.0,0.0,,0.0,66.67,0.0,0.0,0.0,,,,
aLtY2929,60,-75.52,-125.87,-18.88,64.91,12.28,51.52,12.9,100.0,0.0,100.0,62.07,1.33,66.67,,,11.11,71.43,0.0,0.0,12.5,0.0,,,
nsei,60,-1.36,-2.27,-0.34,20.69,18.97,4.17,9.52,100.0,0.0,,0.0,1.5,66.67,0.0,,0.0,0.0,100.0,0.0,0.0,0.0,,,
Aterion888,60,-9.72,-16.2,-2.43,25.86,15.52,17.86,12.0,100.0,0.0,50.0,3.23,7.0,100.0,,,66.67,,,0.0,,0.0,,,
ElPollo5000,60,-52.24,-87.07,-13.06,64.41,0.0,58.82,0.0,33.33,0.0,,66.67,2.0,,,,83.33,100.0,,0.0,0.0,0.0,,,
babyyyyyy,60,-90.16,-150.27,-22.54,38.98,10.17,46.43,3.85,0.0,50.0,,21.21,1.37,100.0,100.0,100.0,66.67,0.0,0.0,0.0,0.0,0.0,,,
gibba18,60,-95.68,-159.47,-23.92,62.71,28.81,50.0,7.41,80.0,0.0,,24.24,1.5,66.67,,,50.0,0.0,0.0,20.0,0.0,0.0,0.0,,
macasolo,60,56.88,94.8,14.22,44.07,27.12,35.71,7.69,100.0,0.0,,0.0,21.0,50.0,100.0,100.0,0.0,,,0.0,,0.0,,,
taakaa285,60,-58.88,-98.13,-14.72,40.35,24.56,43.48,0.0,66.67,0.0,100.0,0.0,0.91,14.29,100.0,,28.57,66.67,0.0,0.0,0.0,0.0,,0.0,
VonPeter19,60,51.28,85.47,12.82,30.36,7.14,32.0,4.76,25.0,25.0,,18.18,1.67,50.0,100.0,,40.0,100.0,,0.0,,,,0.0,
adres_54,60,-283.6,-472.67,-70.9,98.31,52.54,73.91,36.0,6.67,12.5,0.0,36.36,0.79,20.0,,,10.0,25.0,0.0,0.0,0.0,0.0,,,100.0
maradona7786,60,-76.52,-127.53,-19.13,59.32,20.34,51.35,6.25,75.0,0.0,100.0,22.22,2.37,100.0,100.0,,42.86,0.0,,16.67,0.0,0.0,,,
JeFFekT,60,-35.8,-59.67,-8.95,41.07,5.36,46.43,7.41,100.0,0.0,,36.36,0.8,,,,50.0,0.0,,0.0,0.0,,,,
u lose1-0,60,-16.76,-27.93,-4.19,72.41,5.17,66.67,9.68,20.0,0.0,0.0,78.79,1.15,,,,26.67,50.0,,13.33,0.0,33.33,,,
S1mondo123,60,-10.08,-16.8,-2.52,70.18,7.02,72.41,4.0,0.0,0.0,,63.64,2.21,100.0,0.0,,12.5,66.67,100.0,0.0,0.0,0.0,,,
danielzin225,60,-238.76,-397.93,-59.69,65.52,3.45,66.67,3.13,50.0,0.0,0.0,65.63,1.16,,,,33.33,0.0,0.0,20.0,0.0,25.0,,0.0,
JuanMagal91,60,11.24,18.73,2.81,83.33,0.0,62.16,0.0,71.43,0.0,50.0,89.47,2.0,,,,66.67,0.0,50.0,10.0,0.0,25.0,100.0,0.0,
RR2425,59,-75.8,-128.47,-18.95,59.65,24.56,51.52,10.34,75.0,0.0,100.0,30.0,2.18,50.0,100.0,,66.67,0.0,,0.0,0.0,0.0,0.0,,
Shawn.Kozian,59,-30.68,-52.0,-7.67,38.6,10.53,21.88,7.69,85.71,16.67,,36.67,2.86,66.67,100.0,,0.0,0.0,,0.0,0.0,0.0,,,
ibamucnez,59,-173.12,-293.42,-43.28,46.43,23.64,44.83,9.09,42.86,0.0,,16.67,1.67,80.0,100.0,100.0,50.0,0.0,,0.0,0.0,0.0,,,
Skizee,59,0.0,0.0,0.0,27.12,20.34,21.74,5.26,100.0,0.0,0.0,0.0,,0.0,,,100.0,,,0.0,0.0,,,,
ero22,59,-40.64,-68.88,-10.16,24.14,15.52,17.86,11.54,100.0,0.0,100.0,0.0,1.8,60.0,,,33.33,0.0,100.0,0.0,0.0,0.0,0.0,,
tao_lmfao,59,-38.48,-65.22,-9.62,46.55,8.62,51.43,0.0,100.0,0.0,,31.25,1.29,0.0,,,30.0,66.67,0.0,0.0,0.0,0.0,0.0,,
pacukas,59,23.76,40.27,5.94,50.0,22.22,46.67,12.0,33.33,0.0,50.0,18.75,2.5,33.33,,,75.0,100.0,,0.0,0.0,,0.0,,
Boleyn1709,59,-20.16,-34.17,-5.04,25.45,0.0,44.0,0.0,75.0,0.0,,18.18,2.17,,,,66.67,0.0,0.0,,0.0,,,,
EllisFuller,59,-73.88,-125.22,-18.47,37.93,12.07,36.84,16.13,50.0,0.0,20.0,26.67,5.5,0.0,,,83.33,,,33.33,,,,,
dougie19932,59,-69.64,-118.03,-17.41,71.43,12.73,75.0,3.7,66.67,0.0,,56.25,1.89,100.0,0.0,,10.0,50.0,,0.0,16.67,0.0,,0.0,
sg.sltguy,59,22.36,37.9,5.59,49.15,33.9,33.33,11.11,66.67,0.0,,0.0,1.83,45.45,0.0,,0.0,66.67,100.0,,0.0,,,,
acgumm,59,10.04,17.02,2.51,63.16,8.93,52.78,8.82,33.33,0.0,0.0,65.63,5.0,100.0,,,12.5,0.0,,50.0,50.0,,0.0,,
NoahHelmer,59,-80.0,-135.59,-20.0,24.14,12.07,18.75,18.18,66.67,0.0,0.0,7.14,0.78,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Marutuul,59,-61.88,-104.88,-15.47,67.24,53.45,41.03,42.31,20.0,11.11,25.0,0.0,1.57,85.71,,,53.85,0.0,,0.0,66.67,0.0,0.0,,
friskuss,59,-176.04,-298.37,-44.01,45.76,5.08,45.71,3.45,33.33,0.0,0.0,44.83,1.17,100.0,50.0,,50.0,0.0,0.0,0.0,,50.0,0.0,,
Weltreisner95,59,58.24,98.71,14.56,70.18,7.02,54.29,3.13,33.33,0.0,,82.76,1.42,50.0,,,50.0,50.0,,0.0,0.0,0.0,,,
betsybaby33,59,-2.04,-3.46,-0.51,21.05,8.77,13.79,3.7,100.0,0.0,,14.29,4.0,100.0,,,33.33,,,0.0,0.0,,,,
Couby,59,98.96,167.73,24.74,48.21,10.71,46.15,9.09,75.0,25.0,0.0,40.74,9.33,100.0,,,40.0,0.0,,0.0,50.0,,100.0,,
DaisyQuee906,59,-15.32,-25.97,-3.83,47.37,5.26,45.71,0.0,100.0,0.0,,45.45,1.69,0.0,,,20.0,0.0,,0.0,0.0,,,,100.0
RalleKP,59,-53.68,-90.98,-13.42,53.57,1.79,54.29,0.0,50.0,0.0,,59.38,2.56,,,,55.56,,,0.0,0.0,0.0,,,
henke80222,59,-30.68,-52.0,-7.67,49.12,14.04,35.48,12.0,80.0,20.0,0.0,38.24,2.71,50.0,100.0,,71.43,0.0,100.0,0.0,0.0,0.0,0.0,,
bissl_busy,59,-54.44,-92.27,-13.61,36.84,7.02,39.29,7.69,50.0,0.0,,28.57,1.6,100.0,100.0,,25.0,,,0.0,0.0,0.0,,0.0,
adiko888008,59,-123.64,-209.56,-30.91,73.21,12.5,78.79,6.67,66.67,0.0,,48.39,1.04,75.0,100.0,0.0,23.53,0.0,75.0,0.0,0.0,0.0,,0.0,
DW1967837,59,-199.4,-337.97,-49.85,55.17,25.86,41.94,19.23,60.0,20.0,,31.25,2.87,55.56,100.0,0.0,37.5,50.0,,0.0,0.0,0.0,,,
Jabba2002,59,-133.8,-226.78,-33.45,55.36,32.14,51.52,12.5,11.11,11.11,,12.9,3.0,83.33,100.0,100.0,71.43,0.0,,0.0,0.0,0.0,50.0,,
zahajduk,59,-96.28,-163.19,-24.07,24.14,12.07,12.9,3.85,100.0,0.0,,11.11,3.0,66.67,66.67,50.0,,,,0.0,0.0,0.0,,,
Francsics_89,59,-38.48,-65.22,-9.62,45.45,30.91,36.36,0.0,50.0,0.0,,5.71,4.0,100.0,100.0,0.0,100.0,,,,0.0,0.0,,,
mpampal,59,-79.24,-134.31,-19.81,66.07,10.71,58.97,6.45,62.5,0.0,0.0,45.83,1.12,66.67,100.0,,30.0,0.0,,0.0,0.0,,,100.0,
tnoside,59,-89.2,-151.19,-22.3,58.93,17.86,63.33,4.17,16.67,0.0,,32.35,2.9,66.67,0.0,,66.67,0.0,,16.67,28.57,0.0,,0.0,
Cochi1302,59,-89.88,-152.34,-22.47,43.1,22.41,33.33,6.9,66.67,33.33,0.0,13.33,1.17,,,,50.0,50.0,0.0,0.0,0.0,0.0,,,
MirekCZE88,59,118.64,201.08,29.66,54.24,22.03,58.33,6.25,0.0,25.0,,17.86,6.5,40.0,100.0,100.0,60.0,,,25.0,0.0,0.0,0.0,,
The Inventor 39,59,23.44,39.73,5.86,79.31,22.41,67.5,17.65,16.67,0.0,,57.58,3.33,71.43,75.0,100.0,50.0,100.0,,9.09,0.0,0.0,,,
jrein1075,59,-22.52,-38.17,-5.63,41.38,5.17,30.77,3.13,100.0,0.0,100.0,42.86,0.86,50.0,,,0.0,50.0,,0.0,20.0,,,,
Lanrel 73,59,-95.84,-162.44,-23.96,59.65,35.09,48.28,28.57,33.33,20.0,0.0,14.71,4.83,80.0,100.0,100.0,57.14,50.0,,0.0,0.0,,,0.0,
13Impaler,59,-120.72,-204.61,-30.18,43.1,1.72,55.88,0.0,50.0,0.0,0.0,36.36,0.71,,,,44.44,0.0,,0.0,0.0,,0.0,,
Slup81,59,-60.56,-102.64,-15.14,17.54,3.51,23.33,0.0,100.0,0.0,,6.9,1.0,,,,60.0,100.0,,0.0,0.0,,,,
tommi197618,59,-77.16,-130.78,-19.29,57.63,22.03,51.72,0.0,57.14,0.0,,29.41,6.0,88.89,50.0,50.0,66.67,,,0.0,0.0,0.0,,0.0,
clintybizzle,59,-19.88,-33.69,-4.97,21.05,5.26,13.04,0.0,75.0,25.0,,23.53,1.83,100.0,0.0,,0.0,,,0.0,0.0,0.0,100.0,,
sweepepe,59,-115.16,-195.19,-28.79,46.55,25.86,48.39,8.0,50.0,0.0,,0.0,1.15,66.67,66.67,0.0,25.0,0.0,100.0,0.0,20.0,0.0,100.0,,
GTrust_BG,59,-19.4,-32.88,-4.85,58.93,26.79,51.85,0.0,77.78,12.5,0.0,20.59,2.0,100.0,100.0,100.0,62.5,0.0,,0.0,0.0,0.0,0.0,0.0,
Vatstyle,59,-14.4,-24.41,-3.6,30.51,25.42,18.52,22.22,77.78,0.0,,0.0,1.83,50.0,0.0,,0.0,,,0.0,0.0,,,100.0,
Potchai,59,128.24,217.36,32.06,37.93,0.0,44.44,0.0,100.0,0.0,,33.33,1.6,,,,0.0,33.33,0.0,0.0,0.0,,,50.0,
Jimbokane,59,-59.56,-100.95,-14.89,68.42,19.3,48.39,13.79,100.0,0.0,,60.0,2.67,42.86,0.0,,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Gabfe,59,-117.92,-199.86,-29.48,63.79,10.34,56.41,11.43,50.0,50.0,0.0,68.97,3.25,66.67,100.0,,50.0,0.0,100.0,10.0,0.0,0.0,,,
storastygga,59,-137.04,-232.27,-34.26,32.2,15.25,44.83,4.35,33.33,0.0,,2.94,1.1,50.0,,,28.57,,,0.0,0.0,0.0,,,
Paganatto79,59,-126.56,-214.51,-31.64,75.0,21.43,50.0,8.0,40.0,40.0,,63.33,0.95,66.67,100.0,100.0,22.22,25.0,0.0,0.0,10.0,0.0,,,
Dr.Green3112,59,-90.96,-154.17,-22.74,56.14,17.54,65.52,9.52,14.29,0.0,0.0,23.33,1.8,40.0,100.0,100.0,37.5,0.0,,0.0,20.0,0.0,,,
tutovilla13,59,-262.84,-445.49,-65.71,44.83,34.48,23.33,16.67,66.67,0.0,,0.0,1.0,42.86,100.0,0.0,66.67,0.0,0.0,50.0,0.0,0.0,0.0,,
PickaSeca,59,45.88,77.76,11.47,47.37,17.54,40.0,8.33,83.33,0.0,,27.27,1.25,80.0,,,42.86,0.0,0.0,0.0,33.33,0.0,,,
BBDD89,59,-43.64,-73.97,-10.91,56.14,33.33,37.5,13.04,66.67,33.33,100.0,3.13,1.87,57.14,100.0,100.0,16.67,0.0,0.0,11.11,0.0,0.0,,,
javicho2358,59,-40.56,-68.75,-10.14,91.53,5.08,75.0,2.38,50.0,100.0,50.0,87.88,1.59,0.0,,,31.25,60.0,0.0,0.0,0.0,0.0,,,100.0
danielisco,59,3.8,6.44,0.95,40.35,12.28,40.63,0.0,66.67,0.0,,33.33,1.22,100.0,100.0,100.0,66.67,100.0,,0.0,0.0,0.0,,,
muku28,59,-54.36,-92.14,-13.59,65.45,0.0,37.5,0.0,71.43,0.0,,86.67,0.44,,,,44.44,66.67,0.0,0.0,0.0,0.0,,0.0,
sanjiiiiAA,59,-137.04,-232.27,-34.26,72.41,12.07,58.97,9.38,50.0,0.0,,59.38,1.81,100.0,50.0,,18.18,33.33,100.0,20.0,0.0,0.0,,,
peine85,58,103.44,178.34,25.86,50.0,44.64,24.14,40.91,0.0,25.0,33.33,3.03,1.67,66.67,66.67,,60.0,0.0,,0.0,0.0,0.0,,,
luckmedia,58,-138.0,-237.93,-34.5,54.39,21.05,68.75,10.71,0.0,0.0,0.0,6.9,0.8,100.0,50.0,,46.15,33.33,,11.11,0.0,0.0,,,
RomanS974,58,-136.44,-235.24,-34.11,41.82,7.27,25.81,8.0,80.0,0.0,0.0,48.28,1.83,100.0,100.0,,40.0,,,33.33,0.0,0.0,,0.0,
discomaier,58,-99.44,-171.45,-24.86,92.73,0.0,85.71,0.0,50.0,0.0,,97.06,0.5,,,,38.46,0.0,100.0,0.0,14.29,0.0,,,
ravenkls,58,0.48,0.83,0.12,11.32,9.43,3.7,4.17,100.0,0.0,,0.0,3.0,50.0,100.0,,,,,0.0,,,,,
sampereira33,58,-139.16,-239.93,-34.79,44.64,30.36,31.03,4.55,75.0,0.0,,0.0,1.33,50.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
hereforthebread,58,-268.6,-463.1,-67.15,67.24,29.31,55.0,16.67,50.0,0.0,50.0,25.93,1.42,50.0,,,0.0,50.0,0.0,16.67,0.0,0.0,,,
sgoumis,58,148.04,255.24,37.01,35.09,0.0,50.0,0.0,,,,35.14,0.78,,,,40.0,0.0,0.0,0.0,0.0,25.0,,,
OliMac20,58,21.04,36.28,5.26,45.61,26.32,40.63,4.35,66.67,11.11,,0.0,3.0,83.33,100.0,100.0,16.67,0.0,,0.0,0.0,,100.0,,
BVBDM,58,93.92,161.93,23.48,45.61,26.32,50.0,0.0,0.0,16.67,,0.0,1.71,100.0,,,45.45,33.33,,0.0,0.0,,,,
Matt9162,58,43.72,75.38,10.93,24.56,12.28,18.52,0.0,100.0,0.0,,6.45,1.2,33.33,,,50.0,0.0,100.0,0.0,0.0,0.0,0.0,,
MangaScara,58,29.16,50.28,7.29,13.79,10.34,6.25,11.54,100.0,0.0,,0.0,1.0,33.33,,,50.0,,,0.0,,,0.0,,
jackyi1,58,-23.04,-39.72,-5.76,46.55,22.41,34.48,7.41,100.0,0.0,,17.86,2.0,66.67,0.0,,25.0,,,0.0,100.0,0.0,,,0.0
caddaz2016,58,-39.48,-68.07,-9.87,24.56,10.53,30.3,3.7,50.0,0.0,0.0,3.7,2.33,66.67,0.0,,100.0,,,0.0,0.0,0.0,,,
hawaiihemd,58,-38.16,-65.79,-9.54,34.48,6.9,31.25,3.33,100.0,0.0,,25.0,1.6,,,,66.67,100.0,,20.0,0.0,,,0.0,
Roryl1991,58,60.4,104.14,15.1,58.18,34.55,53.85,0.0,0.0,33.33,,0.0,2.0,37.5,100.0,,16.67,0.0,100.0,0.0,0.0,0.0,,,
Raidios,58,8.92,15.38,2.23,35.71,17.86,42.31,5.0,66.67,0.0,,2.94,1.75,20.0,,,25.0,100.0,,0.0,0.0,0.0,100.0,,
camper074,58,-58.88,-101.52,-14.72,43.1,24.14,41.67,4.76,33.33,0.0,,8.33,1.0,44.44,100.0,,0.0,66.67,0.0,25.0,0.0,0.0,,,
bwfcnick247,58,-100.0,-172.41,-25.0,33.33,19.3,25.0,19.05,100.0,0.0,,6.67,1.57,57.14,50.0,100.0,33.33,,,25.0,0.0,,,,0.0
n1ko1995,58,48.32,83.31,12.08,46.55,22.41,16.67,9.38,50.0,50.0,,33.33,3.33,16.67,,,80.0,,,0.0,0.0,,,0.0,
stifiloko,58,-34.16,-58.9,-8.54,29.63,20.37,25.0,4.35,50.0,0.0,0.0,0.0,3.0,100.0,100.0,,100.0,,,0.0,0.0,0.0,100.0,,
kais maazoun,58,-6.28,-10.83,-1.57,67.86,23.21,60.61,14.81,0.0,0.0,100.0,42.42,3.7,50.0,100.0,,22.22,100.0,,20.0,0.0,0.0,0.0,,100.0
LexyG123,58,-27.24,-46.97,-6.81,49.12,8.77,45.0,3.13,62.5,12.5,,44.83,2.6,100.0,,,50.0,100.0,,0.0,0.0,0.0,,,
benitot21,58,-16.04,-27.66,-4.01,34.48,12.07,35.48,11.54,80.0,0.0,,16.67,2.37,60.0,66.67,,50.0,0.0,,0.0,0.0,,,0.0,
iantampolski,58,607.24,1046.97,151.81,39.66,34.48,23.08,26.09,35.71,33.33,0.0,0.0,1.09,77.78,40.0,100.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,,
shiki1235,58,-65.6,-113.1,-16.4,36.36,12.73,16.67,7.69,75.0,0.0,,30.3,2.25,0.0,,,50.0,0.0,,0.0,,0.0,,,
Dw4ine,58,-35.8,-61.72,-8.95,34.55,20.0,36.36,5.26,100.0,0.0,0.0,3.13,2.4,100.0,0.0,,0.0,100.0,,0.0,0.0,0.0,,100.0,
KrisZnif,58,-75.48,-130.14,-18.87,51.72,32.76,50.0,19.05,50.0,0.0,0.0,2.86,1.86,73.33,50.0,100.0,44.44,33.33,100.0,16.67,0.0,0.0,,,
SwissPokerKing,58,-57.48,-99.1,-14.37,53.45,24.14,53.33,9.09,20.0,0.0,,25.71,2.22,0.0,,,20.0,100.0,,16.67,0.0,0.0,0.0,,
hymerS650,58,33.56,57.86,8.39,48.21,23.21,50.0,4.0,100.0,0.0,100.0,3.23,1.75,60.0,,,28.57,66.67,,0.0,20.0,0.0,100.0,,
apocolypsed,58,-98.72,-170.21,-24.68,36.84,21.05,40.0,27.78,16.67,16.67,0.0,6.25,1.0,75.0,0.0,,28.57,50.0,,16.67,0.0,0.0,0.0,,
ladysman269,58,-239.28,-412.55,-59.82,61.11,9.26,60.0,13.33,20.0,0.0,,53.85,1.83,0.0,,,9.09,0.0,0.0,0.0,0.0,0.0,0.0,66.67,
duhsk,58,-50.0,-86.21,-12.5,47.27,20.0,40.74,16.0,100.0,0.0,,16.67,10.5,83.33,0.0,,50.0,,,50.0,0.0,,,,
gellato13,58,15.8,27.24,3.95,27.27,23.64,10.53,6.67,50.0,25.0,,2.78,6.0,80.0,,,100.0,,,0.0,,0.0,0.0,,
gringriss,58,-47.16,-81.31,-11.79,31.48,27.78,12.5,10.0,75.0,0.0,,0.0,5.0,87.5,0.0,,50.0,,,50.0,0.0,,100.0,,
Yukonquest007,58,-103.12,-177.79,-25.78,28.07,12.28,32.14,4.0,33.33,0.0,,3.23,0.42,0.0,,,33.33,0.0,0.0,0.0,0.0,50.0,,,
Tuason213,58,-87.08,-150.14,-21.77,40.35,24.56,35.48,15.38,50.0,0.0,100.0,0.0,3.33,100.0,50.0,0.0,50.0,0.0,,0.0,100.0,,,0.0,
Uwe Staal,58,-80.72,-139.17,-20.18,19.3,10.53,20.0,0.0,50.0,20.0,0.0,3.57,8.0,100.0,100.0,0.0,50.0,0.0,,0.0,,,,,
klaudia19890,58,-138.52,-238.83,-34.63,81.03,27.59,71.88,12.0,33.33,0.0,100.0,52.78,1.57,80.0,100.0,100.0,18.18,50.0,0.0,10.0,0.0,0.0,,,
bntbruno,58,-43.36,-74.76,-10.84,50.88,3.51,51.52,3.85,28.57,0.0,,57.58,2.37,0.0,,,42.86,,,0.0,,0.0,,,
jerseybean31,58,3.16,5.45,0.79,48.15,11.11,42.31,4.55,100.0,0.0,100.0,38.24,8.0,66.67,50.0,0.0,50.0,100.0,,0.0,0.0,,,,
ridgep11,58,-39.8,-68.62,-9.95,54.39,5.26,41.03,6.06,66.67,0.0,,75.0,4.0,50.0,,,66.67,,,0.0,,,0.0,0.0,
Vikkyro,58,-68.04,-117.31,-17.01,49.09,7.27,56.0,8.7,0.0,50.0,,47.5,1.46,0.0,,,33.33,50.0,,0.0,25.0,0.0,,,
PapaMusk,58,-44.92,-77.45,-11.23,24.07,16.67,17.39,15.79,100.0,0.0,,0.0,1.0,100.0,0.0,,66.67,,,0.0,0.0,0.0,,,
QSPORTS,58,-214.72,-370.21,-53.68,60.71,25.0,65.85,11.76,0.0,0.0,,32.26,1.75,100.0,100.0,100.0,68.75,75.0,,0.0,0.0,,,,
sickypicky,58,16.52,28.48,4.13,40.35,3.51,39.47,2.94,100.0,0.0,,44.0,2.5,100.0,,,60.0,100.0,,0.0,,,,,
cowsbum.com,58,109.76,189.24,27.44,60.71,35.71,63.64,0.0,40.0,20.0,100.0,2.7,2.1,12.5,,,0.0,50.0,,33.33,0.0,0.0,,,
Pollomps,58,86.92,149.86,21.73,67.24,6.9,68.42,8.33,100.0,0.0,100.0,62.07,2.38,100.0,,,50.0,33.33,100.0,0.0,0.0,0.0,100.0,,
JayJayRose,58,-48.08,-82.9,-12.02,32.14,19.64,35.71,9.52,42.86,14.29,,2.86,1.6,66.67,100.0,,16.67,,,20.0,0.0,0.0,,,
darkbenzo,58,-13.68,-23.59,-3.42,43.1,22.41,48.0,0.0,50.0,0.0,,5.71,1.7,80.0,100.0,33.33,22.22,50.0,0.0,0.0,0.0,0.0,,,
JesusBrian07,58,39.64,68.34,9.91,42.11,17.54,38.71,18.52,75.0,0.0,,20.0,5.33,85.71,100.0,,100.0,,,0.0,,,100.0,,
Joel Poke270,58,-21.04,-36.28,-5.26,22.41,8.62,19.23,0.0,80.0,10.0,,8.82,0.63,100.0,,,0.0,,,33.33,,0.0,,,
TT.arg,58,-116.68,-201.17,-29.17,25.0,21.43,26.09,13.33,37.5,12.5,,0.0,3.67,33.33,,,0.0,50.0,100.0,50.0,50.0,0.0,,,
neill88,57,12.48,21.89,3.12,70.91,18.18,50.0,7.14,50.0,0.0,100.0,53.57,1.71,71.43,100.0,0.0,20.0,33.33,0.0,0.0,0.0,33.33,100.0,,
owens1012,57,-141.12,-247.58,-35.28,47.27,3.64,52.0,0.0,25.0,0.0,,45.95,1.36,,,,60.0,0.0,,0.0,66.67,0.0,,,
lybbe21,57,-26.88,-47.16,-6.72,55.36,16.07,47.06,9.68,33.33,0.0,,37.93,2.83,80.0,50.0,,71.43,,,0.0,0.0,0.0,100.0,,0.0
Purerobbo8,57,-146.32,-256.7,-36.58,50.0,25.0,60.71,4.76,66.67,0.0,0.0,0.0,0.52,25.0,0.0,,18.18,0.0,0.0,0.0,0.0,100.0,,,
zarakias23,57,171.24,300.42,42.81,43.64,12.73,35.0,17.65,50.0,0.0,100.0,40.54,1.22,40.0,100.0,,33.33,50.0,0.0,0.0,25.0,0.0,,,
Thompo44,57,92.12,161.61,23.03,60.0,14.55,61.29,3.85,25.0,25.0,0.0,44.12,1.47,100.0,100.0,,40.0,0.0,100.0,33.33,0.0,0.0,,100.0,
jimmyjim4229,57,28.32,49.68,7.08,44.44,16.67,51.85,0.0,42.86,0.0,,16.13,2.67,100.0,,,42.86,0.0,,0.0,0.0,0.0,,,
elshqipo9,57,-71.64,-125.68,-17.91,55.36,16.07,51.61,3.7,25.0,0.0,,32.26,3.17,33.33,100.0,,20.0,0.0,,50.0,0.0,0.0,,,
SRoss1152,57,-62.6,-109.82,-15.65,63.16,18.18,51.35,10.34,66.67,0.0,50.0,41.38,1.2,66.67,100.0,100.0,40.0,100.0,,0.0,33.33,0.0,,,
toudy1,57,-129.6,-227.37,-32.4,46.43,23.21,50.0,20.0,40.0,0.0,100.0,16.67,2.5,100.0,0.0,,20.0,0.0,,0.0,0.0,,100.0,,
Geo1793,57,-74.84,-131.3,-18.71,57.14,30.36,50.0,4.76,33.33,16.67,0.0,18.92,4.5,80.0,100.0,100.0,33.33,100.0,,0.0,,,,0.0,
Jones-195702,57,-27.16,-47.65,-6.79,60.71,17.86,51.43,12.0,30.0,37.5,0.0,45.16,4.67,60.0,100.0,,22.22,100.0,,50.0,0.0,0.0,100.0,,
TmCa2,57,-18.0,-31.58,-4.5,39.29,7.14,39.47,3.13,80.0,0.0,100.0,35.71,1.37,,,,45.45,0.0,0.0,11.11,0.0,0.0,,,
blably2115,57,107.12,187.93,26.78,45.61,17.54,60.71,10.53,50.0,0.0,0.0,11.76,6.0,66.67,,,66.67,,,0.0,,,0.0,,
daniilbiryuk,57,-159.0,-278.95,-39.75,69.64,41.07,57.58,16.67,22.22,16.67,0.0,19.35,2.43,33.33,100.0,50.0,0.0,33.33,0.0,0.0,0.0,0.0,,0.0,100.0
arthurdaley5,57,-17.52,-30.74,-4.38,33.33,14.04,25.93,15.38,100.0,0.0,,21.21,3.14,71.43,66.67,100.0,50.0,,,0.0,0.0,0.0,0.0,100.0,
Kuzey62,57,-42.76,-75.02,-10.69,78.18,7.27,78.95,5.56,50.0,0.0,,75.76,1.5,0.0,,,57.14,0.0,100.0,9.09,0.0,0.0,,,
klien17,57,-76.04,-133.4,-19.01,48.15,33.33,37.93,18.18,40.0,20.0,50.0,3.23,3.5,80.0,,,60.0,0.0,,33.33,,0.0,100.0,,
tukeaa,57,-94.84,-166.39,-23.71,53.57,7.14,66.67,4.35,50.0,0.0,,48.65,2.17,,,,77.78,,,0.0,0.0,0.0,,,
redantz,57,21.0,36.84,5.25,83.64,0.0,73.33,0.0,87.5,0.0,,92.0,1.07,,,,68.75,66.67,,9.09,20.0,0.0,,,
Bamadm,57,-104.4,-183.16,-26.1,44.64,30.36,37.93,9.09,66.67,16.67,0.0,0.0,2.14,75.0,66.67,,20.0,0.0,,50.0,0.0,0.0,,,
MarHaDi,57,-96.48,-169.26,-24.12,55.56,35.19,39.29,15.79,33.33,14.29,100.0,9.68,1.46,54.55,100.0,,40.0,33.33,,0.0,0.0,0.0,100.0,0.0,
TaLismenas,57,-21.84,-38.32,-5.46,27.27,23.64,11.54,5.56,87.5,0.0,,0.0,3.5,100.0,66.67,,66.67,0.0,,0.0,0.0,,100.0,,
tararoum,57,-77.08,-135.23,-19.27,66.07,8.93,66.67,2.78,33.33,0.0,,54.55,1.0,50.0,,,58.82,33.33,0.0,0.0,0.0,,,,
