all-in_adj_bb_100,vpip,pfr,call_any_pfr,3bet_pf,fold_to_3bet,4bet_pf,fold_to_4bet+,limp,total_af,cbet_f,cbet_t,cbet_r,fold_to_f_cbet,fold_to_t_cbet,fold_to_r_cbet,xr_flop,xr_turn,xr_river,fold_to_f_xr,fold_to_t_xr,fold_to_r_xr
-201.28,79.6,29.02,67.91,13.88,39.91,2.35,31.58,44.62,1.54,68.3,29.03,20.0,26.81,37.98,27.59,5.28,2.99,2.94,37.5,37.5,50.0
-0.13,24.57,20.39,11.75,11.71,75.74,8.21,47.83,0.57,1.57,50.38,45.16,62.5,45.28,50.0,33.33,6.15,2.56,0.0,66.67,100.0,100.0
0.28,20.57,16.69,10.94,7.23,71.3,12.96,75.0,0.09,2.14,58.47,39.53,71.43,46.0,50.0,100.0,4.76,3.45,0.0,25.0,0.0,50.0
5.15,26.51,20.85,14.42,10.18,73.39,4.1,55.56,0.96,2.32,59.48,46.43,68.75,49.28,30.77,0.0,13.43,7.5,11.76,0.0,42.11,100.0
-35.44,49.05,10.65,43.38,8.09,62.5,5.93,33.33,42.39,2.95,84.15,81.82,75.0,43.68,42.86,54.55,3.31,3.51,18.18,60.0,36.36,66.67
2.47,32.48,21.23,29.82,9.07,53.61,8.5,33.33,1.08,1.51,48.51,48.28,40.0,41.01,26.32,33.33,8.33,12.12,8.7,0.0,50.0,100.0
17.45,34.87,26.99,20.64,8.38,70.06,4.79,62.5,0.68,2.0,70.05,54.55,60.0,37.37,54.84,33.33,6.38,0.0,10.53,14.29,20.0,50.0
-25.74,30.43,22.02,17.88,6.39,77.42,5.92,88.89,2.24,1.79,72.12,50.0,61.54,50.0,50.0,66.67,2.27,0.0,4.35,71.43,33.33,100.0
18.13,21.41,16.43,12.31,7.04,85.71,2.74,70.0,0.29,2.32,63.81,44.83,33.33,44.68,30.77,0.0,7.32,16.67,0.0,0.0,100.0,50.0
-63.08,63.06,4.79,66.64,2.75,67.76,1.38,70.0,58.33,0.69,26.67,53.02415662650603,51.94104895104895,42.79,40.0,36.67,1.02,0.69,4.26,40.0,42.11,100.0
3.77,42.41,24.21,38.36,5.3,66.17,1.04,68.75,1.76,1.43,41.32,47.06,85.71,31.64,53.57,33.33,2.78,3.85,2.94,14.29,33.33,0.0
-9.2,26.58,18.95,19.15,4.54,75.74,6.62,33.33,0.19,1.17,57.94,40.0,66.67,27.84,31.43,30.0,5.68,14.58,15.79,0.0,50.0,0.0
-17.16,28.91,17.51,25.98,7.56,70.21,1.43,33.33,2.22,1.69,57.04,51.43,62.5,40.32,34.78,60.0,13.04,10.2,0.0,25.0,75.0,50.0
-2.89,18.84,16.22,7.93,6.97,82.27,5.97,77.78,0.0,2.63,64.17,67.57,26.67,66.67,57.14,0.0,5.26,12.5,0.0,66.67,0.0,0.0
-0.14,18.64,15.6,7.66,8.75,87.13,5.05,69.23,0.3,3.0,67.8,60.42,56.25,56.25,25.0,66.67,0.0,13.33,0.0,16.67,50.0,50.0
-11.47,24.23,19.64,11.71,8.76,70.87,8.94,68.75,1.89,2.81,55.88,44.44,50.0,44.9,53.85,47.36400357462019,11.76,4.76,0.0,50.0,75.0,100.0
7.44,22.64,16.1,11.5,3.39,89.08,3.45,80.0,3.28,1.36,25.62,15.38,0.0,53.45,33.33,0.0,3.3,2.56,0.0,0.0,42.11,50.0
-120.68,69.38,4.01,75.61,3.54,29.46,9.18,41.67,69.83,0.83,20.69,0.0,51.94104895104895,35.19,40.91,40.91,0.66,1.08,7.02,0.0,20.0,85.71
-6.56,30.21,20.63,26.02,11.8,59.4,6.3,41.18,1.04,1.56,64.86,39.62,44.44,28.57,24.24,33.33,20.2,14.58,3.57,20.0,0.0,50.0
-15.24,33.09,19.49,28.85,2.8,72.56,1.85,75.0,2.82,1.74,88.08,61.02,48.0,29.79,48.98,38.46,1.55,1.69,4.35,81.82,50.0,0.0
-35.68,56.21,27.64,45.77,6.38,60.77,5.29,52.63,18.75,2.25,71.35,43.18,37.5,30.74,41.38,73.33,16.67,11.29,10.0,52.0,9.09,100.0
-35.83,36.36,13.85,34.75,1.22,76.47,2.36,66.67,17.26,3.06,54.72,21.21,100.0,32.77,21.05,50.0,11.11,21.15,0.0,40.0,33.33,0.0
-83.79,57.33,12.26,52.73,8.69,55.56,2.48,48.15,44.88,2.02,44.44,76.19,60.0,38.29,35.62,23.08,6.25,12.24,18.37,28.57,57.14,60.0
-1.71,26.18,20.35,15.06,10.47,67.5,11.11,35.29,1.57,2.13,64.19,46.15,66.67,39.39,36.36,50.0,15.07,16.67,11.11,50.0,42.11,0.0
-33.7,34.65,8.39,26.07,5.4,79.82,6.86,62.5,31.17,3.26,56.41,57.14,50.0,64.52,50.0,100.0,4.95,5.0,0.0,50.0,50.0,50.0
-31.9,30.35,21.97,19.23,8.21,69.8,5.59,81.82,2.13,1.92,50.36,56.25,0.0,26.32,54.17,60.0,4.3,1.82,5.26,28.57,80.0,50.0
-0.86,25.86,20.89,14.47,9.39,72.26,2.27,52.94,0.2,1.45,70.0,42.86,37.5,32.39,46.15,66.67,1.37,2.04,0.0,57.14,50.0,0.0
-24.8,19.93,6.5,26.63,3.27,76.4,1.16,50.0,6.62,1.03,72.73,26.67,100.0,38.46,53.57,42.86,10.1,4.17,10.0,0.0,0.0,50.0
-1.69,25.92,20.65,13.63,7.76,77.85,8.84,78.57,0.2,1.86,61.11,72.5,58.33,24.49,17.65,28.57,7.14,6.9,5.0,33.33,0.0,0.0
-5.1,20.97,16.54,11.96,6.77,77.48,7.41,60.0,0.0,2.83,63.55,77.78,100.0,55.77,11.11,50.0,9.8,11.11,0.0,28.57,50.0,100.0
10.64,34.83,21.0,31.16,4.97,56.88,10.32,40.0,3.27,2.5,76.81,61.54,75.0,45.39,40.0,33.33,11.48,5.71,0.0,46.15,0.0,50.0
24.68,23.53,17.77,16.39,8.68,63.81,11.0,66.67,0.3,1.46,54.84,70.73,44.44,36.49,50.0,42.86,8.64,9.09,14.29,0.0,0.0,0.0
-5.0,27.99,4.85,31.22,1.33,88.78,0.0,66.67,20.36,1.1,48.48,40.0,100.0,50.36,53.13,40.0,1.01,1.82,7.69,66.67,0.0,50.0
1.8,17.01,13.55,8.2,6.01,86.32,8.7,58.33,0.1,1.56,62.35,33.33,40.0,40.0,58.33,47.36400357462019,4.17,0.0,0.0,75.0,42.11,50.0
0.53,20.16,16.31,10.51,6.76,81.08,2.75,46.15,0.52,2.13,56.25,51.72,25.0,47.83,57.14,0.0,4.35,6.9,8.33,33.33,0.0,50.0
-13.02,45.54,27.76,38.84,6.34,57.75,3.87,78.57,3.44,2.56,72.63,52.38,45.45,39.89,45.95,0.0,9.09,14.81,0.0,50.0,50.0,0.0
15.88,24.73,19.99,10.47,7.95,76.8,6.61,63.64,2.15,2.44,70.94,75.68,36.36,38.18,68.75,50.0,9.26,4.17,10.0,14.29,50.0,100.0
-55.18,33.75,10.8,22.48,7.5,80.17,6.78,77.78,27.21,4.52,87.72,63.16,100.0,68.29,88.89,47.36400357462019,1.82,0.0,0.0,66.67,50.0,50.0
-22.46,22.24,18.98,10.66,10.24,73.77,8.7,53.33,0.1,2.46,54.84,62.07,60.0,50.0,33.33,100.0,2.5,8.33,7.14,33.33,100.0,50.0
1.2,30.19,20.7,19.33,7.22,82.96,4.72,60.0,2.12,3.62,82.44,47.17,70.0,38.96,42.86,0.0,18.31,4.55,0.0,72.73,0.0,50.0
-10.96,24.48,14.5,24.12,5.04,66.67,2.5,77.78,0.11,1.8,44.33,63.16,62.5,54.0,40.0,33.33,4.26,5.26,26.32,0.0,66.67,0.0
9.05,24.9,18.65,16.2,9.91,70.18,4.39,85.71,1.14,1.79,61.21,50.0,63.64,33.78,31.82,30.0,8.82,10.0,5.0,25.0,50.0,50.0
17.7,20.88,16.89,10.19,6.54,78.99,5.93,33.33,1.55,1.95,66.96,43.9,25.0,26.67,45.45,47.36400357462019,4.35,5.71,0.0,14.29,66.67,100.0
11.11,24.58,14.82,21.79,4.76,75.56,7.69,57.14,2.22,1.02,37.65,61.54,50.0,27.96,41.18,33.33,7.87,2.44,12.0,33.33,100.0,0.0
14.43,21.47,17.81,9.64,6.79,79.43,4.55,91.67,0.62,3.58,54.33,64.71,41.67,47.22,60.0,47.36400357462019,7.14,0.0,0.0,100.0,100.0,50.0
15.15,24.48,20.78,10.32,7.22,82.35,2.26,46.15,0.32,2.55,58.82,50.0,55.56,42.86,64.71,25.0,9.68,9.38,0.0,50.0,66.67,50.0
4.99,41.24,24.39,38.59,5.15,47.96,2.08,54.55,2.09,1.69,83.72,67.82,65.52,38.51,22.03,47.06,2.8,4.11,0.0,50.0,50.0,100.0
-72.13,65.66,39.55,58.83,18.42,19.23,2.67,59.18,7.2,1.64,63.93,51.61,15.79,26.91,35.64,65.38,12.22,10.42,3.08,21.05,40.0,50.0
15.25,24.91,19.42,11.44,7.57,76.87,7.69,70.0,2.27,1.93,47.86,48.0,33.33,34.04,18.18,100.0,10.71,11.54,5.0,75.0,42.11,100.0
8.39,26.09,17.28,16.85,5.66,75.38,3.13,28.57,4.43,1.74,43.59,52.0,60.0,59.49,38.46,0.0,3.37,2.7,13.33,33.33,50.0,50.0
9.31,21.63,18.34,8.92,10.11,80.34,5.36,61.54,0.11,1.96,50.82,43.48,66.67,23.91,40.0,66.67,15.79,9.52,0.0,50.0,50.0,50.0
-9.61,26.98,17.16,20.81,8.23,65.15,2.4,44.44,5.91,2.41,80.87,67.39,44.44,37.21,44.0,33.33,2.86,0.0,0.0,20.0,0.0,50.0
14.51,32.54,22.49,26.64,10.73,58.27,3.7,57.14,0.43,1.86,63.5,29.73,100.0,43.48,40.0,50.0,7.87,8.16,0.0,60.0,0.0,0.0
22.04,22.22,19.83,7.77,7.36,76.56,9.6,37.5,0.1,1.73,62.39,60.0,55.56,57.58,50.0,100.0,12.5,11.11,7.69,30.77,42.11,50.0
-24.94,24.87,19.55,13.67,10.27,81.31,8.82,33.33,0.11,2.26,62.86,53.06,80.0,43.08,42.86,50.0,13.64,0.0,0.0,55.56,42.11,50.0
-15.79,31.46,19.41,29.09,6.71,57.76,1.85,57.89,1.4,1.6,66.4,32.35,50.0,55.74,47.06,20.0,9.28,5.88,0.0,9.09,33.33,0.0
-16.59,23.92,18.15,16.67,8.5,63.56,5.31,50.0,1.05,1.63,63.37,53.57,66.67,40.54,29.41,50.0,10.45,21.88,0.0,0.0,33.33,100.0
37.06,27.31,21.07,14.95,11.88,77.88,4.59,50.0,1.52,2.23,52.74,66.67,75.0,46.97,43.75,0.0,12.35,4.76,5.56,60.0,66.67,50.0
-10.39,13.09,10.12,7.85,4.08,83.67,7.53,20.0,0.23,2.17,52.54,66.67,60.0,62.96,50.0,100.0,9.52,10.0,0.0,50.0,50.0,100.0
-87.65,59.25,36.6,52.15,15.87,46.34,4.26,55.0,0.65,2.05,54.81,50.0,33.33,33.85,52.7,91.67,12.21,8.33,0.0,50.0,75.0,33.33
-4.37,20.78,16.96,8.3,8.98,82.52,9.18,36.36,1.24,1.85,50.96,50.0,60.0,25.0,66.67,100.0,5.41,5.88,7.69,75.0,0.0,0.0
-5.69,24.46,17.88,16.07,8.39,80.45,6.2,52.17,0.99,1.8,69.7,32.43,71.43,44.78,28.57,66.67,5.45,2.94,0.0,0.0,0.0,50.0
-61.01,40.19,20.04,38.08,0.75,59.55,1.71,70.0,8.52,0.73,37.78,33.33,51.94104895104895,39.11,40.82,43.75,2.52,2.44,0.0,0.0,0.0,50.0
1.57,35.34,24.09,25.65,10.59,67.92,9.93,63.16,3.02,2.29,54.79,51.16,40.0,32.17,50.0,75.0,18.0,6.98,4.35,60.0,33.33,100.0
3.13,29.72,5.15,35.75,2.6,66.04,2.88,16.67,22.2,1.29,55.56,85.71,100.0,32.33,40.0,53.33,0.0,1.67,3.13,25.0,0.0,50.0
-20.04,33.21,21.07,22.08,10.92,73.17,10.08,44.44,6.11,3.14,53.33,85.29,66.67,70.13,25.0,100.0,5.26,6.67,9.09,100.0,25.0,33.33
-16.99,23.24,20.61,8.47,11.52,75.24,9.71,50.0,0.0,3.02,53.24,54.29,77.78,47.73,37.5,66.67,20.0,5.0,0.0,30.0,100.0,100.0
-41.6,32.7,4.44,40.61,0.81,73.83,1.0,25.0,25.44,0.83,70.83,62.5,75.0,32.62,28.17,26.92,0.72,4.05,5.13,40.0,33.33,50.0
-16.75,23.46,18.66,13.01,5.46,74.6,6.56,81.82,0.43,1.22,46.6,25.93,100.0,46.67,21.43,50.0,6.45,3.57,8.33,20.0,50.0,0.0
-44.28,32.61,8.31,32.57,3.44,71.09,5.56,80.0,24.23,2.12,52.17,78.57,57.14,60.83,65.0,100.0,7.02,4.76,0.0,66.67,66.67,100.0
-12.79,30.38,15.2,27.44,5.5,75.76,3.1,75.0,8.18,1.59,45.88,73.68,83.33,37.0,29.17,50.0,0.0,2.22,0.0,0.0,42.11,50.0
-14.89,26.75,19.24,18.34,7.92,75.35,3.03,93.33,0.33,7.5,89.47,68.63,35.29,36.84,20.0,0.0,35.29,6.25,0.0,63.64,42.11,50.0
20.16,27.6,5.51,27.3,2.62,79.41,1.01,50.0,21.92,3.84,80.56,87.5,33.33,60.47,23.08,0.0,0.0,7.41,25.0,85.71,100.0,0.0
-9.78,12.57,6.69,12.77,1.71,87.95,3.66,0.0,1.01,2.2,86.84,78.95,66.67,33.33,50.0,100.0,10.87,0.0,0.0,50.0,42.11,100.0
-31.52,33.6,4.89,34.92,0.82,79.81,0.99,100.0,30.59,1.25,62.96,60.0,50.0,32.16,51.85,30.0,0.0,0.0,5.88,33.33,50.0,50.0
0.56,24.26,19.81,11.76,8.53,81.73,2.94,50.0,0.0,3.05,67.74,47.22,40.0,42.55,25.0,0.0,18.37,5.0,10.0,62.5,75.0,50.0
-15.64,49.41,30.2,42.11,0.78,65.14,1.97,80.0,0.7,2.67,63.53,36.17,42.86,50.56,65.71,0.0,7.58,2.08,0.0,41.67,80.0,100.0
-22.66,29.08,19.76,25.89,10.44,54.05,6.42,63.64,0.11,2.08,80.0,81.54,42.11,22.52,28.21,72.73,9.47,7.32,21.05,22.22,66.67,50.0
14.07,25.93,19.48,15.08,7.56,69.79,7.45,71.43,2.06,2.42,74.82,43.1,42.86,52.17,35.71,50.0,8.2,9.38,0.0,57.14,66.67,0.0
-67.42,45.53,9.5,38.22,8.46,69.84,5.08,26.32,41.53,2.23,47.06,60.0,100.0,53.22,41.38,0.0,5.83,14.63,0.0,14.29,0.0,33.33
-14.45,26.91,16.0,27.51,2.11,61.4,4.39,85.71,0.78,0.91,24.49,30.0,50.0,42.7,43.48,100.0,1.3,4.44,0.0,0.0,33.33,50.0
-22.09,21.47,17.38,11.66,6.59,75.0,4.6,33.33,0.0,3.64,63.44,70.0,28.57,56.82,28.57,50.0,5.0,20.0,0.0,50.0,42.11,66.67
35.48,23.85,14.26,20.85,3.81,68.14,8.49,40.0,2.75,1.89,59.32,52.94,75.0,54.02,23.53,0.0,10.13,13.89,5.88,0.0,50.0,50.0
-29.0,23.44,19.06,13.11,9.29,68.42,8.49,73.33,0.33,1.53,37.38,42.86,66.67,45.65,27.27,47.36400357462019,3.28,18.92,0.0,66.67,42.11,50.0
-54.2,26.07,20.33,17.57,13.32,55.91,9.84,46.67,0.57,1.82,39.82,83.87,63.64,28.05,22.73,70.0,12.5,8.57,8.0,0.0,50.0,0.0
-7.68,24.23,16.95,18.67,3.96,69.83,7.96,72.73,1.32,1.98,57.01,56.25,62.5,44.44,45.0,100.0,1.45,5.0,14.29,0.0,100.0,0.0
-60.99,58.99,17.22,41.18,8.41,63.58,4.9,39.39,46.64,3.21,93.97,95.0,79.17,53.5,44.83,0.0,0.89,2.5,3.23,28.57,75.0,66.67
-65.64,51.76,6.6,56.17,3.31,62.39,0.89,53.85,44.06,2.39,63.64,80.0,100.0,52.12,37.7,55.56,1.16,12.35,9.68,33.33,42.86,0.0
12.93,25.4,22.11,11.17,11.15,64.62,13.22,66.67,0.12,2.19,57.81,55.32,90.0,35.19,58.33,47.36400357462019,20.34,26.47,0.0,75.0,0.0,0.0
22.23,48.12,24.81,52.2,1.25,48.66,1.66,66.67,0.95,1.1,35.07,22.73,0.0,41.7,57.58,46.15,1.13,2.6,9.09,57.14,66.67,50.0
-3.49,39.42,11.22,41.5,5.55,68.57,1.49,41.67,24.62,2.41,74.36,41.67,40.0,47.02,73.08,50.0,3.92,1.96,0.0,75.0,25.0,50.0
-20.36,24.3,19.73,12.97,8.39,69.83,7.48,57.14,1.0,2.78,62.5,46.51,11.11,44.9,50.0,0.0,21.57,0.0,0.0,20.0,50.0,50.0
2.37,23.16,17.28,14.76,6.69,76.27,9.48,50.0,0.47,1.94,69.0,78.95,36.36,25.49,40.0,33.33,2.0,14.71,16.67,20.0,33.33,0.0
8.15,26.1,20.29,16.24,9.61,73.72,6.87,45.0,0.92,1.72,68.57,45.0,50.0,39.06,40.0,100.0,10.29,19.05,7.69,33.33,0.0,0.0
-0.43,38.24,24.09,30.77,11.86,59.2,5.22,41.67,5.6,2.45,60.87,39.02,42.86,39.52,56.67,33.33,6.82,5.26,4.17,22.22,100.0,100.0
-20.44,36.96,24.92,32.19,10.03,55.32,6.72,34.78,0.23,2.13,52.11,77.78,57.14,31.03,40.0,33.33,4.76,7.5,15.79,20.0,22.22,50.0
-20.14,27.19,19.48,19.5,8.35,66.67,13.79,42.86,0.91,1.45,36.0,43.48,20.0,47.44,33.33,57.14,9.09,8.33,13.64,25.0,33.33,0.0
-18.7,23.26,11.89,23.52,3.72,69.61,3.0,57.14,5.2,0.86,48.57,59.09,0.0,40.22,35.71,44.44,0.0,2.0,5.88,40.0,0.0,50.0
-33.31,53.46,15.39,49.15,9.09,53.44,4.69,27.27,34.1,3.35,80.95,66.67,77.78,58.02,50.0,85.71,2.7,0.0,0.0,14.29,0.0,66.67
-4.77,49.71,7.27,48.92,4.69,69.64,2.94,60.0,46.71,4.13,80.39,56.25,12.5,29.06,47.83,83.33,19.67,4.55,0.0,30.77,0.0,100.0
-21.52,18.72,13.67,9.37,5.57,86.36,5.56,60.0,2.98,2.73,60.0,57.58,0.0,55.0,62.5,47.36400357462019,1.85,8.0,10.0,0.0,50.0,50.0
-35.61,17.25,13.22,12.8,10.78,81.0,2.04,50.0,0.11,3.87,57.55,82.14,75.0,53.85,60.0,47.36400357462019,9.76,0.0,5.88,50.0,42.11,100.0
-8.9,27.76,23.49,12.5,10.95,72.32,6.6,46.15,0.34,2.08,62.2,45.45,100.0,38.3,50.0,100.0,9.62,3.13,0.0,60.0,42.11,50.0
-46.97,25.0,20.04,14.29,14.29,70.73,12.07,39.13,0.0,1.82,57.0,66.67,22.22,34.55,64.29,66.67,10.0,5.26,0.0,0.0,50.0,50.0
0.12,25.35,14.93,24.29,0.17,68.0,3.31,100.0,2.72,2.97,81.94,100.0,63.64,25.0,22.22,33.33,36.76,27.78,0.0,40.0,50.0,50.0
-0.15,26.45,8.19,26.79,2.7,62.5,6.06,33.33,16.69,4.75,91.84,80.0,90.0,48.44,25.0,0.0,6.25,10.0,0.0,14.29,33.33,100.0
-20.46,19.59,11.69,19.32,3.02,73.33,5.41,33.33,0.83,1.29,56.06,58.82,50.0,37.31,52.94,0.0,7.81,5.56,0.0,0.0,0.0,50.0
5.62,20.94,18.06,7.89,8.06,80.65,7.87,36.36,0.36,3.77,73.23,63.27,76.47,40.0,71.43,100.0,2.44,5.26,8.33,100.0,100.0,100.0
-57.14,54.35,6.24,51.09,9.03,74.19,0.0,35.29,53.92,1.35,23.88,80.0,100.0,35.09,50.0,26.67,4.48,3.37,3.33,33.33,75.0,0.0
-40.18,28.71,13.25,28.65,7.42,68.42,0.0,41.67,10.48,1.88,61.54,78.95,57.14,55.46,42.11,42.86,7.69,0.0,15.0,20.0,0.0,50.0
-31.77,37.03,8.51,33.04,5.34,73.56,11.11,27.27,31.25,1.59,69.57,53.33,50.0,46.26,44.44,20.0,0.83,4.55,7.69,0.0,0.0,50.0
-75.92,86.61,15.35,78.01,1.76,44.04,2.78,61.54,65.25,0.9,58.23,65.0,33.33,52.95,46.36,41.18,0.63,0.68,1.85,0.0,50.0,100.0
-32.71,30.51,19.53,24.77,7.08,72.52,1.57,45.45,1.26,1.42,51.3,48.39,40.0,26.53,53.33,75.0,1.19,5.71,0.0,0.0,100.0,0.0
15.06,35.92,23.9,25.94,8.69,66.9,15.83,46.15,2.38,1.6,62.81,53.13,36.36,49.12,25.0,22.22,3.3,9.76,0.0,0.0,42.11,50.0
-8.22,23.97,19.53,10.91,10.67,77.36,8.0,75.0,1.61,3.26,64.34,51.06,22.22,62.5,33.33,47.36400357462019,6.12,24.14,10.53,37.5,100.0,100.0
7.68,23.49,20.6,8.88,10.48,76.03,11.02,78.57,0.0,2.49,56.25,37.04,83.33,53.66,75.0,50.0,7.5,0.0,0.0,33.33,42.11,100.0
-12.16,23.92,16.0,18.86,7.99,76.77,0.0,66.67,1.59,2.03,58.97,42.31,66.67,49.3,50.0,100.0,6.94,13.33,0.0,0.0,60.0,50.0
-10.33,40.25,26.35,34.71,10.14,53.06,1.42,75.0,0.75,1.7,43.97,32.14,0.0,33.86,39.47,83.33,0.98,11.9,0.0,40.0,33.33,50.0
1.29,33.83,19.67,29.23,3.83,67.52,4.39,75.0,4.91,2.5,60.87,37.93,71.43,54.44,40.0,47.36400357462019,9.3,15.63,0.0,75.0,50.0,33.33
11.13,19.74,13.69,16.67,5.88,68.22,4.9,57.14,0.37,2.74,62.07,61.29,40.0,45.45,87.5,47.36400357462019,5.26,3.85,0.0,0.0,0.0,50.0
8.89,23.7,17.62,14.75,6.12,77.32,15.22,44.44,0.48,3.91,71.0,51.35,28.57,56.0,25.0,66.67,7.5,4.76,0.0,33.33,66.67,50.0
3.81,23.13,19.24,11.45,10.41,74.53,5.77,38.89,0.12,2.13,52.43,60.71,75.0,38.46,44.44,50.0,11.11,12.0,8.33,66.67,50.0,0.0
13.19,25.07,19.11,14.96,4.94,78.1,8.4,46.15,0.61,1.58,69.23,44.0,33.33,41.38,27.78,87.5,7.27,3.45,0.0,0.0,0.0,100.0
-42.19,30.44,17.66,27.18,5.76,58.89,7.95,62.5,3.74,1.93,56.84,45.83,20.0,32.18,26.32,33.33,15.63,3.45,9.52,16.67,57.14,33.33
-16.21,23.4,19.01,11.69,5.79,84.11,2.94,55.56,0.12,1.52,32.43,73.68,28.57,57.5,80.0,100.0,5.36,0.0,0.0,33.33,0.0,50.0
-44.41,36.24,16.24,35.96,4.51,71.97,8.73,66.67,10.51,1.38,56.04,86.36,27.27,16.0,44.19,12.5,2.63,16.07,12.0,0.0,40.0,0.0
8.59,21.71,14.96,17.46,2.63,63.72,12.73,64.29,1.64,1.79,49.04,64.29,57.14,42.31,40.0,33.33,7.02,3.03,19.05,0.0,42.11,50.0
-24.74,28.17,15.57,27.92,4.31,75.0,2.17,12.5,3.46,1.58,60.82,37.93,60.0,40.0,56.52,100.0,0.0,0.0,0.0,0.0,100.0,0.0
-6.6,20.37,17.63,9.42,7.3,77.19,4.63,66.67,0.0,3.1,74.47,46.67,50.0,64.71,83.33,47.36400357462019,0.0,5.88,0.0,36.36,40.0,100.0
26.77,25.57,21.41,13.3,10.32,69.39,8.51,33.33,0.12,2.82,74.8,40.91,54.55,45.83,63.64,50.0,2.86,3.13,0.0,25.0,0.0,50.0
10.93,24.37,18.11,15.11,8.41,65.35,7.45,60.0,2.57,2.29,55.32,57.89,75.0,33.93,72.22,47.36400357462019,12.07,11.11,0.0,75.0,0.0,50.0
0.74,22.27,9.34,23.75,3.57,80.56,0.0,100.0,7.8,1.64,82.93,50.0,50.0,51.06,48.0,50.0,5.0,3.23,20.0,100.0,100.0,50.0
-46.69,42.24,19.02,43.05,4.77,57.78,3.91,50.0,11.76,1.19,55.88,21.74,33.33,35.54,43.1,38.89,5.3,1.56,3.85,66.67,66.67,100.0
-11.85,21.94,16.36,16.99,8.73,63.55,6.86,52.94,0.25,2.38,62.69,61.9,50.0,30.0,47.06,66.67,19.35,10.0,0.0,33.33,66.67,50.0
-39.08,31.24,19.12,31.08,3.28,56.58,2.05,50.0,0.38,0.88,56.98,43.75,60.0,31.82,12.5,35.29,0.0,0.0,0.0,0.0,0.0,50.0
3.64,23.86,20.31,12.42,9.45,69.15,10.0,55.56,0.0,1.71,48.51,23.08,100.0,36.84,28.57,25.0,13.64,6.9,6.67,50.0,42.11,100.0
-12.65,24.26,20.27,9.76,10.29,78.18,11.32,75.0,0.51,1.74,49.55,48.48,80.0,39.39,50.0,66.67,9.76,6.25,0.0,100.0,42.11,50.0
30.03,29.62,24.04,14.71,8.38,76.47,6.03,64.71,0.37,2.35,72.6,45.76,72.73,33.33,26.67,0.0,12.96,15.0,0.0,40.0,0.0,0.0
-41.99,46.17,33.8,27.6,14.93,66.67,5.76,79.17,2.97,2.52,59.26,48.48,55.56,32.0,46.15,37.5,10.29,6.25,0.0,50.0,100.0,25.0
-35.91,50.81,32.46,44.4,6.94,48.33,4.68,42.86,0.13,3.17,75.16,60.34,60.0,43.75,48.15,75.0,16.35,8.11,0.0,16.67,14.29,66.67
-22.04,51.25,31.86,37.4,7.92,69.36,6.47,60.0,7.6,2.6,48.37,50.0,22.22,49.19,61.54,33.33,9.28,9.09,0.0,71.43,0.0,0.0
-14.72,55.94,30.34,46.26,8.87,66.3,7.91,61.54,9.68,1.77,61.27,35.85,42.86,28.99,41.94,64.71,5.3,9.33,0.0,77.78,63.64,50.0
-26.19,43.48,25.58,41.63,7.72,62.6,4.69,30.77,1.75,1.47,75.0,40.0,45.45,35.81,69.05,62.5,5.04,4.55,4.0,50.0,0.0,0.0
-36.66,35.02,4.0,39.42,2.02,78.64,0.0,33.33,33.46,1.61,52.17,50.0,100.0,59.52,37.93,37.5,3.88,0.0,10.0,60.0,40.0,66.67
-8.83,23.49,18.95,13.36,10.54,68.97,6.36,62.5,0.88,1.92,54.26,53.57,62.5,60.38,50.0,0.0,5.66,15.38,9.09,0.0,0.0,50.0
-73.33,49.68,25.65,54.85,6.85,23.33,4.2,55.0,3.84,1.2,55.94,45.0,50.0,34.23,37.88,76.92,4.82,2.5,4.76,50.0,0.0,100.0
-106.22,66.78,3.39,64.21,2.61,60.87,4.24,20.0,70.21,1.81,81.82,66.67,100.0,28.85,36.17,45.45,2.27,6.0,16.67,0.0,50.0,75.0
-26.08,24.91,17.14,17.73,5.18,71.05,3.6,66.67,2.99,2.54,49.35,33.33,100.0,35.42,80.0,47.36400357462019,12.96,19.23,7.69,100.0,100.0,100.0
-5.59,20.42,17.04,9.85,8.83,73.08,8.08,41.67,0.64,2.14,65.63,45.16,33.33,36.96,35.29,20.0,2.86,5.56,0.0,60.0,0.0,50.0
21.62,35.31,18.94,25.93,14.54,68.63,8.7,25.93,12.6,2.48,43.52,56.0,62.5,34.12,86.36,0.0,5.95,0.0,18.75,66.67,100.0,50.0
7.86,21.99,17.75,10.14,7.05,78.76,6.42,58.33,1.19,1.73,50.55,73.33,40.0,37.84,66.67,0.0,7.89,3.85,16.67,36.36,100.0,0.0
-21.17,51.85,10.85,53.3,3.92,71.7,1.04,57.14,38.85,5.04,86.67,63.16,57.14,43.48,41.18,47.36400357462019,23.53,37.5,8.33,47.06,50.0,50.0
-32.95,30.35,17.44,26.41,6.98,58.82,4.55,54.55,5.73,1.69,66.36,50.0,60.0,25.0,46.88,50.0,12.66,26.09,0.0,0.0,0.0,50.0
-17.21,18.21,8.46,18.51,2.49,84.62,4.0,0.0,5.69,2.7,95.24,60.0,66.67,37.5,25.0,57.14,24.44,5.88,0.0,50.0,42.11,50.0
-25.04,26.21,6.64,26.41,1.16,84.72,2.78,100.0,19.17,1.17,26.19,0.0,51.94104895104895,53.54,58.82,50.0,5.26,10.53,4.35,0.0,100.0,50.0
